name,website,description,category,source_url,source,entity_status
"Harmonian AI | Your Mind, All in One.",https://harmonian.online,AI Mental Wellness Platform,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
HostedClaws,https://hostedclaws.com,Your own AI employee that runs 24/7 with no set up,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
HumanLayer,https://humanlayer.dev,Human-in-the-Loop infra for AI Agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Juice,https://www.juice.co,Scale your product with short-form content that drives reach,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Kaomoji Drawer,https://dakotafelder.com/kaomoji-drawer,Create and use Japanese Emoticons from your Mac menu bar.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Lium AI,https://app.lium.ai,AI for analyzing and querying complex data,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Lovaround,https://www.lovaround.com,"The map for vibe coders, indie hackers & founders.",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
MarketRecon,https://MarketRecon.io,Automate competitive intel with agentic AI deep search,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
MarsCode,https://marscode.com/,FREE GPT4-Powered Cloud IDE & Extensions,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Missio,https://missio.ai,Your AI teammate for smarter product management,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
ModuleX,https://www.modulex.dev,AI workspace that’s already connected to everything,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Nashra,https://nashra.ai,Turn followers into clients.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
NeuralAgent,https://www.getNeuralAgent.com,Personal AI Assistant That Operates Your Entire Computer,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
NeuraVid,https://neuravid.io,Find & Analyze Videos Instantly with AI-Powered Search,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Notebook AI,https://www.zoho.com/notebook/ai,"Your notes, supercharged by AI",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Polsia,https://polsia.com,AI that runs your company while you sleep,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
PRDKit,https://prdkit.ai,AI-powered product specs and GTM artifacts in one place,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Pulze,https://www.pulze.ai,Create AI agents and workflows without engineers,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Rainfrog,https://www.rainfrog.ai,"Mix, match, and create stunning consistent campaign visuals",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Rask AI,https://www.rask.ai,AI-powered platform for localization and repurposing,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
ReachLLM,https://reachllm.com,Dominate the AI Search Era,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Reindeer,https://tryreindeer.com,Cursor for databases,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Ripplica,https://www.ripplica.com,Automate any web task with just a simple video.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Rowboat,https://www.rowboatlabs.com,The AI work app that understands how you work,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
SaaS Library —Empower Your Journey,https://saaslibrary.dev,Discover 100+ unique SaaS ideas that can be built with AI.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Samepage Signals,https://www.samepage.ai,Your second brain for product management,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
ScaryStories Live,https://scarystories.live,AI generated story worlds that unfold in real time,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Secret Scan-ta,https://secret-santa.100x.bot,No more bad Secret Santa gifts,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Segmind,https://www.segmind.com,Easily create and deploy your own generative AI with Segmind,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Sheet0,https://sheet0.com,YOLO mode comes to spreadsheets,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Socrati,https://socrati.app,Your personal knowledge podcast from any source,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Sound Effects AI,https://www.sound-effects-ai.com,Simplify Your Audio Production,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
The Drive AI,https://thedrive.ai,World's first agentic workspace,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Tyto by ai-coustics,https://ai-coustics.com/,Audio insight that predicts voice AI performance,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
v0 by Vercel,https://v0.link/ph,Full stack vibe coding platform. Created by Vercel.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
wrapped.dev,https://www.wrapped.dev,Spotify wrapped for Github,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
16x Prompt,https://prompt.16x.engineer,Streamline AI Coding Workflow,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Adapt,https://adapt.com,The company brain that gets work done,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
AdGen AI,https://www.adgenai.com,Create 100+ High-Performing Ad Variations with AI,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Agent Bar,https://aayushbuilds.gumroad.com/l/agentbar,Run Claude Code from your menu bar,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
AgentBrush,https://agentbrush.dev,Your coding agent's missing tool: image generation,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
AgentQL,https://agentql.com,AI-powered alternative to XPath selectors,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Agents Base,https://agentsbase.ai,Grow any brand on autopilot with swarms of marketing agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Airbyte Agents,https://airbyte.com/agents,The context layer for production-grade AI agent,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Aiswers.com,https://www.aiswers.com,"Ask Anything, Get Everything! - The Ultimate AI Portal",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
AIThumbnail.so,https://aithumbnail.so,Grow Your YouTube Personal Brand,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
AI Visual Reasoning by Chance,https://www.chance.vision,Search by Seeing Instantly with AI Visual Reasoning,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Amsflow,https://amsflow.com,Sleek financial analysis for the curious,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
App Mint AI,http://appmintai.com,App Mint AI: Empower Your Creativity with AI Text Apps!,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Architect by Lyzr,https://architect.new,Build AI that works for you,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Artefact,https://www.tryartefact.com,Smarter Docs for Faster Teams,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Atwork,https://atwork.so,"Your Work OS, Supercharged by AI",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
AutoRepurpose,https://www.autorepurpose.io,"Repurpose YouTube videos, grow your social media 10x faster",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Avatars by Studio Neiro AI,https://neiro.ai,Craft captivating videos using scalable AI driven avatars,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Backgrind,https://backgrind.com,"Run your AI agents over any app, even games.",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Basedash: AI data analyst,https://www.basedash.com,AI-native Business Intelligence Platform,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
BeFreed,https://www.befreed.ai,Learn anything with your own personal audio agent,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Bith.AI [Ghost],https://bith.ai,Turn text into engagingly narrated videos.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Brila,https://brila.ai,One-page websites from real Google Maps reviews,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
ChatGPT Images 2.0,https://openai.com/index/introducing-chatgpt-images-2-0,First image model with thinking capabilities,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Chat With Your Database,https://chat-with-your-database.vercel.app,The AI that really knows your Postgres Database,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Claude Code Voice Mode,https://support.claude.com/en/articles/11101966-using-voice-mode,Speak your prompts into Claude Code,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
claw.fm,https://claw.fm,Give your OpenClaw agent a music career.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
CodeRide (Beta),https://coderide.ai,AI-enhanced tasks and full context for your AI coding agent,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Concipe,https://www.concipe.com,Evidence-backed product decisions for teams shipping with AI,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Confident AI,https://www.confident-ai.com,all-in-one LLM evaluation platform,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Container Diet,https://k1lgor.github.io/container-diet,Slim down your Docker images with AI-powered sass. 🐳💅,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
ContentPie,https://www.contentpie.ai,Grow Organic Traffic with AI-Powered Content Creation,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Coval,https://www.coval.dev,Simulation & evals to ship delightful voice & chat AI agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Crew44,https://crew44.io,Turn coding agents into specialist teams,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Deforge,https://deforge.io,Canva for AI Agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Depth,https://www.depth.io,AI Product Manager,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Dokko,https://dokko.ai,Conversational AI Platform for Knowledge Sharing,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
doXmind,https://doxmind.com,The AI-native writing editor that thinks with you,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Dream Machine AI Online,https://dreammachineai.online,Turn Photos into Videos with Dream Mechine AI Online,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
drippi,https://drippi.io,Transform your outfits with AI!,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Ekamoira GSC MCP,https://app.ekamoira.com/tools/gsc,Query Search Console in Claude & ChatGPT,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Entre,https://joinentre.com,Meet your new professional network,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Everlyn AI,https://everlynai.com,"24/7 AI Tutors that teach, help, & test your students",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Everywhere,https://everywhere.sylinko.com,AI Assistant that flows with your desktop.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
exa.ai,https://exa.ai,Search API for AI applications,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Exifa.net,https://exifaa.streamlit.app,Your AI assistant for understanding EXIF data,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
FCZP:Fully customised zenerative podcast,https://fczp.app,Personalised Podcast for you!,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Feedback Wizard AI,https://www.feedbackwizard.ai,Instant design feedback. Right within Figma.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Findaway Voices by Spotify,https://www.findawayvoices.com,"Sell your audiobooks everywhere, earn everywhere.",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
FlightGlitch,https://flightglitch.com,Catch mistake fares before airlines fix them,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
FlutterAIDev,https://flutteraidev.com,Generate flutter app using AI for Android and iOS,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Frame,https://www.frame.so,Smart & Connected Team Workspace,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Free Access To 9000+ AI Tools Database,https://go.saasltddeals.com/Largest-AI-Tools-Database,The Largest AI Tools Database On The Internet,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Friendware,https://friendware.ai,Tab-to-complete everywhere on MacOS,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
FullContext,https://www.fullcontext.ai,Build go-to-market workflows 2x faster with natural language,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
GaliChat,https://www.galichat.com/,Create and Share Your Own AI Agent 🤖,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
GamerForge,https://www.predictive-equations.ai/gamerforge,"Transform game, CGI, and VFX assets with AI",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Gas City 1.0,https://gascityhall.com,build your own software factory,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Generatech AI,https://generatech.ai,All AI Models in One Dashboard,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Geniai Assist,https://assist.geniai.asia,"An AI chatbot, scheduling meeting, saving your time and more",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
GladeKit,https://gladekit.com,AI agent for Unity game development,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
gptengineer.app,https://gptengineer.app,Chat with AI to build for the web,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Granite,https://granite.co,A vault for every document that matters,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Grindery Web3 Gateway for Zapier,https://grindery.io,"Connect to your favorite Web3 dApps, protocols, and smart contracts across many chains. For example, mass minting NFTs from a Typeform.",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Hapax,https://www.askhapax.ai,Watches your workflows. Builds your Agents. Automatically.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Henji,https://henji.ai,AI replies that are trained to sound like you,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Heuris,https://heurisapp.com,"Claude meets Wikipedia, for curious people",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
HoloTutor by VictoryXR,https://holotutor.ai,The immersive AI tutor,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
HTML Pub,https://htmlpub.com,Turn AI-generated HTML into a live URL via MCP/API,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
illumi,https://illumi.one,AI visual workspace that takes you from thinking to delivery,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
InstaVM,https://instavm.io,Instant computers for AI agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Internet.io,https://internet.io,"One Platform, Endless Possibilities",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
IP Portal,https://portal.story.foundation,"Protect, license, and  monetize your IP on your own terms.",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Juno,https://junocompanion.com,AI Health Assistant for Chronic Illness,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Kite,https://usekite.app,Turn email into your superpower,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Kyutai TTS,https://kyutai.org/next/tts,The voice for your real-time AI applications,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Lets Finally Meet!,https://letsfinallymeet.com,Where friends finally meet,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Lightscreen AI,https://lightscreen.ai,Uncheatable tech screens driven by an AI interviewer.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
LLMTest,https://llmtest.io,Use the right LLMs in your apps. Setup fallbacks. Be happy.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
LongCat,https://longcat.chat,Frontier reasoning models from Meituan,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Looria,https://looria.com,Find your next purchase,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Luzo,https://luzoapi.vercel.app,Design and debug API workflows visually,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
MailAdept by mailwarm,https://mailadept.com,AI Agents & Email deliverability experts on your team,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Meet Warren,https://meetwarren.co.uk,It's time to *talk* about your money,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Meto,https://meto.co,Your path to better metabolic health & longevity,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Metoro,https://metoro.io,"AI SRE that detects, root causes & auto-fixes K8s incidents",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Mindstone Rebel,https://rebel.mindstone.com,AI workspace for agents that know your work and ask first,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Mira,https://entropik.io/platform/ai-moderator,AI moderated interviews that read how people feel,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
MODIF - AI Contents Platform,https://www.modif.app,Create Unique Content with AI-Driven Features!,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Monica,https://monica.im,Your AI assistant on all websites.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
MusicLM by Google,https://google-research.github.io/seanet/musiclm/examples,A text to music AI model by Google,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
myndless.ai,https://www.myndless.ai,"Meetings, without the mess.",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Neurcode AI,https://neurcode.com,Secure AI Dev tools that makes developers 5x faster,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
NewsBang,https://www.newsbang.com,"THE AI News & Insights APP, if not TikTok",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Noteweave,https://www.noteweave.io,Go from research to executable production plans in hours,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Notion 3.4,https://www.notion.com/releases/2026-03-26,"New dashboards, connectors, sidebar & smarter AI agents",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Ocean,https://ocean.o.xyz,World's Fastest AI Search Engine and Assistant,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
OCR Arena,https://ocrarena.ai,The world's first OCR leaderboard,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
OpenAI in HubSpot CRM,https://www.resonatehq.com/openai-gpt-3-integration-with-hubspot,Bring OpenAI/GPT-3 into HubSpot Workflows,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
OptimizeGEO.ai,https://www.optimizegeo.ai,Agentic GEO platform for AI search visibility,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Packmind Open Source,https://packmind.ai,Roll out coding standards safely across repos and agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Pangea,https://www.about.pangea.app,Where talent and startups work on their own terms 🤝,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Pi Coding Agent,https://pi.dev,The coding-agent harness you can make your own,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Platus (YC F24),https://platus.com,Your AI Paralegal,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
PMB,https://pmbai.dev,Stop re-explaining your project to AI coding agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Powder,https://powder.gg,From long streams to shorts with AI.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Praise Jar,https://trypraisejar.com,Save & revisit every positive feedback,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Preloop,https://preloop.ai,The MCP Governance Layer,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Prometora,https://www.prometora.com,Prompt your marketplace,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
PromptOT,https://promptot.com,"Version, Evaluate & Publish your Prompt without any PR cycle",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Propane,https://go.usepropane.ai/ph,Automatic customer context for product teams and agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Property Alpha,https://propertyalpha.ai,AI deal analysis for residential real estate investors,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
remio - Your Personal ChatGPT,https://www.remio.ai,Assistant intergrated all your info channels,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
RockPic,https://rockidentifier.net,Identify all kind of rocks instantly.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
RunInfra,https://runinfra.ai,Describe the AI model you need and get an optimized AI,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Say It So - Better Feedback For GDocs,https://sayit.so,🎵 Say it better by adding voice feedbacks in Google Docs.,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
SciMaster,https://scimaster.bohrium.com,"Your scientist friend, accelerating every step of research",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Scoutflo,https://scoutflo.com,AI SRE platform to investigate incidents & fix in production,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Sider: AI Research Agent & Extension,https://sider.ai,Deep Research Agent & AI Research Browser Extension,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Siit,https://www.siit.io,A modern ITSM that’s built for the way you work today,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Stammer.ai,https://stammer.ai,Fully customizable dashboard to build & resell AI agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Supavoice,https://supavoice.app,Voice to text app for macos,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Superjoin,https://www.superjoin.ai/producthunt,Supercharging Spreadsheets,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Text2Infographic,https://text2infographic.com,AI Infographic Generator,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
The 2025 state of AI Development,https://www.vellum.ai/state-of-ai-2025,Learn how companies build with AI: Emerging patterns & plans,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
The Influencer AI,https://www.theinfluencer.ai,Create consistent AI personas for photos and videos,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Thinglo,https://thinglo.app,"Save anything from any app — AI-organized, private, instant",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Tolan,https://www.tolans.com,Your alien best friend,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
TryCase,https://trycase.dev,Disposable test environments for AI coding agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
uLuup,https://uluup.com,Mindful habits building for imperfect progress,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Unwrapped,https://qanpi.github.io/unwrapped-app,"Spotify Wrapped, but for WhatsApp",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Virtuall.PRO,https://virtuall.pro,"Your Creative AI OS for 3D, image, and video",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
VisualGPT,https://visualgpt.io,"Image Generator, Photo Editor with AI Free",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
VTT for Mac,https://vtt.the-ihor.com,Voice-to-text for macOS with a fully on-device option,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Watchman AI,https://joinwatchman.com,Capturing invisible B2B buyers with AI agents,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Yescribe.ai,https://yescribe.ai,Convert audio and video to text with AI & free online,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
Aden,https://honeycomb.open-hive.com,Agent Generative Framework,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
AGIRAILS,https://www.agirails.io,Let AI agents hire and pay each other w/ on-chain settlement,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
AIClipGen,https://www.aiclipgen.com,"Type scenes, get avatar video in 60 seconds, any ratio",ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw Startup Dataset,unmatched
